Linie,Stop name,Arrival time,Departure time
17274,Möhlin,23.03.22 19:48,23.03.22 19:49
17274,Rheinfelden Augarten,23.03.22 19:54,23.03.22 19:54
17274,Kaiseraugst,23.03.22 19:57,23.03.22 19:57
17274,Muttenz,23.03.22 20:04,23.03.22 20:04
17274,Basel SBB,23.03.22 20:11,
17274,Laufenburg,,23.03.22 19:34
17274,Stein-Säckingen,23.03.22 19:40,23.03.22 19:41
17274,Mumpf,23.03.22 19:44,23.03.22 19:44
17274,Rheinfelden,23.03.22 19:51,23.03.22 19:52
17275,Basel SBB,,23.03.22 19:50
17275,Laufenburg,23.03.22 20:26,
17275,Möhlin,23.03.22 20:10,23.03.22 20:11
17275,Muttenz,23.03.22 19:54,23.03.22 19:54
17275,Pratteln,23.03.22 19:58,23.03.22 19:58
17275,Pratteln Salina Raurica,23.03.22 20:00,23.03.22 20:00
17275,Kaiseraugst,23.03.22 20:02,23.03.22 20:02
17275,Rheinfelden Augarten,23.03.22 20:05,23.03.22 20:05
17275,Rheinfelden,23.03.22 20:07,23.03.22 20:08
17275,Mumpf,23.03.22 20:15,23.03.22 20:15
17275,Stein-Säckingen,23.03.22 20:18,23.03.22 20:19
17278,Laufenburg,,23.03.22 20:34
17278,Kaiseraugst,23.03.22 20:57,23.03.22 20:57
17278,Muttenz,23.03.22 21:04,23.03.22 21:04
17278,Pratteln Salina Raurica,23.03.22 20:58,23.03.22 20:58
17278,Rheinfelden,23.03.22 20:51,23.03.22 20:52
17278,Stein-Säckingen,23.03.22 20:40,23.03.22 20:41
17278,Mumpf,23.03.22 20:44,23.03.22 20:44
17278,Möhlin,23.03.22 20:48,23.03.22 20:49
17278,Rheinfelden Augarten,23.03.22 20:54,23.03.22 20:54
17278,Pratteln,23.03.22 21:01,23.03.22 21:01
17278,Basel SBB,23.03.22 21:11,
17279,Muttenz,23.03.22 20:54,23.03.22 20:54
17279,Pratteln Salina Raurica,23.03.22 21:00,23.03.22 21:00
17279,Stein-Säckingen,23.03.22 21:18,23.03.22 21:19
17279,Laufenburg,23.03.22 21:26,
17279,Basel SBB,,23.03.22 20:50
17279,Pratteln,23.03.22 20:58,23.03.22 20:58
17279,Kaiseraugst,23.03.22 21:02,23.03.22 21:02
17279,Mumpf,23.03.22 21:15,23.03.22 21:15
17279,Rheinfelden Augarten,23.03.22 21:05,23.03.22 21:05
17279,Rheinfelden,23.03.22 21:07,23.03.22 21:08
17279,Möhlin,23.03.22 21:10,23.03.22 21:11
17282,Stein-Säckingen,23.03.22 21:40,23.03.22 21:41
17282,Pratteln Salina Raurica,23.03.22 21:58,23.03.22 21:58
17282,Laufenburg,,23.03.22 21:34
17282,Rheinfelden Augarten,23.03.22 21:54,23.03.22 21:54
17282,Möhlin,23.03.22 21:48,23.03.22 21:49
17282,Kaiseraugst,23.03.22 21:57,23.03.22 21:57
17282,Basel SBB,23.03.22 22:11,
17282,Mumpf,23.03.22 21:44,23.03.22 21:44
17282,Rheinfelden,23.03.22 21:51,23.03.22 21:52
17282,Pratteln,23.03.22 22:01,23.03.22 22:01
17282,Muttenz,23.03.22 22:04,23.03.22 22:04
17283,Muttenz,23.03.22 21:54,23.03.22 21:54
17283,Pratteln Salina Raurica,23.03.22 22:00,23.03.22 22:00
17283,Mumpf,23.03.22 22:15,23.03.22 22:15
17283,Pratteln,23.03.22 21:58,23.03.22 21:58
17283,Möhlin,23.03.22 22:10,23.03.22 22:11
17283,Basel SBB,,23.03.22 21:50
17283,Kaiseraugst,23.03.22 22:02,23.03.22 22:02
17283,Rheinfelden Augarten,23.03.22 22:05,23.03.22 22:05
17283,Rheinfelden,23.03.22 22:07,23.03.22 22:08
17283,Stein-Säckingen,23.03.22 22:18,23.03.22 22:19
17283,Laufenburg,23.03.22 22:26,
17286,Möhlin,23.03.22 22:48,23.03.22 22:49
17286,Kaiseraugst,23.03.22 22:57,23.03.22 22:57
17286,Laufenburg,,23.03.22 22:34
17286,Basel SBB,23.03.22 23:11,
17286,Stein-Säckingen,23.03.22 22:40,23.03.22 22:41
17286,Mumpf,23.03.22 22:44,23.03.22 22:44
17286,Rheinfelden Augarten,23.03.22 22:54,23.03.22 22:54
17286,Pratteln Salina Raurica,23.03.22 22:58,23.03.22 22:58
17286,Pratteln,23.03.22 23:01,23.03.22 23:01
17286,Muttenz,23.03.22 23:04,23.03.22 23:04
17286,Rheinfelden,23.03.22 22:51,23.03.22 22:52
17287,Laufenburg,23.03.22 23:26,
17287,Pratteln,23.03.22 22:58,23.03.22 22:58
17287,Muttenz,23.03.22 22:54,23.03.22 22:54
17287,Rheinfelden Augarten,23.03.22 23:05,23.03.22 23:05
17287,Stein-Säckingen,23.03.22 23:18,23.03.22 23:19
17287,Pratteln Salina Raurica,23.03.22 23:00,23.03.22 23:00
17287,Kaiseraugst,23.03.22 23:02,23.03.22 23:02
17287,Rheinfelden,23.03.22 23:07,23.03.22 23:08
17287,Mumpf,23.03.22 23:15,23.03.22 23:15
17287,Basel SBB,,23.03.22 22:50
17287,Möhlin,23.03.22 23:10,23.03.22 23:11
17290,Stein-Säckingen,23.03.22 23:40,23.03.22 23:41
17290,Möhlin,23.03.22 23:48,23.03.22 23:49
17290,Rheinfelden,23.03.22 23:51,23.03.22 23:52
17290,Rheinfelden Augarten,23.03.22 23:54,23.03.22 23:54
17290,Kaiseraugst,23.03.22 23:57,23.03.22 23:57
17290,Pratteln Salina Raurica,23.03.22 23:58,23.03.22 23:58
17290,Muttenz,24.03.22 00:04,24.03.22 00:04
17290,Laufenburg,,23.03.22 23:34
17290,Mumpf,23.03.22 23:44,23.03.22 23:44
17290,Pratteln,24.03.22 00:01,24.03.22 00:01
17290,Basel SBB,24.03.22 00:11,
17291,Muttenz,23.03.22 23:54,23.03.22 23:54
17291,Möhlin,24.03.22 00:10,24.03.22 00:11
17291,Rheinfelden,24.03.22 00:07,24.03.22 00:08
17291,Pratteln Salina Raurica,24.03.22 00:00,24.03.22 00:00
17291,Kaiseraugst,24.03.22 00:02,24.03.22 00:02
17291,Stein-Säckingen,24.03.22 00:18,24.03.22 00:19
17291,Laufenburg,24.03.22 00:26,
17291,Basel SBB,,23.03.22 23:50
17291,Pratteln,23.03.22 23:58,23.03.22 23:58
17291,Rheinfelden Augarten,24.03.22 00:05,24.03.22 00:05
17291,Mumpf,24.03.22 00:15,24.03.22 00:15
17294,Rheinfelden Augarten,24.03.22 00:54,24.03.22 00:54
17294,Muttenz,24.03.22 01:04,24.03.22 01:04
17294,Möhlin,24.03.22 00:48,24.03.22 00:49
17294,Rheinfelden,24.03.22 00:51,24.03.22 00:52
17294,Mumpf,24.03.22 00:44,24.03.22 00:44
17294,Kaiseraugst,24.03.22 00:57,24.03.22 00:57
17294,Pratteln,24.03.22 01:01,24.03.22 01:01
17294,Basel SBB,24.03.22 01:11,
17294,Laufenburg,,24.03.22 00:34
17294,Stein-Säckingen,24.03.22 00:40,24.03.22 00:41
17294,Pratteln Salina Raurica,24.03.22 00:58,24.03.22 00:58
17310,Glovelier,23.03.22 05:32,23.03.22 05:33
17310,Courtételle,23.03.22 05:23,23.03.22 05:24
17310,Delémont,,23.03.22 05:21
17310,Courfaivre,23.03.22 05:26,23.03.22 05:26
17310,St-Ursanne,23.03.22 05:37,23.03.22 05:37
17310,Porrentruy,23.03.22 05:50,
17310,Bassecourt,23.03.22 05:29,23.03.22 05:30
17310,Courgenay,23.03.22 05:43,23.03.22 05:44
17312,Basel Dreispitz,23.03.22 05:00,23.03.22 05:00
17312,Delémont,23.03.22 05:37,
17312,Duggingen,23.03.22 05:11,23.03.22 05:11
17312,Grellingen,23.03.22 05:13,23.03.22 05:14
17312,Laufen,23.03.22 05:23,23.03.22 05:23
17312,Münchenstein,23.03.22 05:03,23.03.22 05:03
17312,Basel SBB,,23.03.22 04:57
17312,Dornach-Arlesheim,23.03.22 05:06,23.03.22 05:06
17312,Aesch BL,23.03.22 05:08,23.03.22 05:09
17312,Zwingen,23.03.22 05:19,23.03.22 05:19
17313,Lausen,23.03.22 04:59,23.03.22 04:59
17313,Gelterkinden,23.03.22 05:07,23.03.22 05:07
17313,Tecknau,23.03.22 05:10,23.03.22 05:10
17313,Olten,23.03.22 05:20,
17313,Muttenz,23.03.22 04:45,23.03.22 04:45
17313,Pratteln,23.03.22 04:48,23.03.22 04:49
17313,Frenkendorf-Füllinsdorf,23.03.22 04:52,23.03.22 04:52
17313,Itingen,23.03.22 05:01,23.03.22 05:01
17313,Sissach,23.03.22 05:04,23.03.22 05:04
17313,Basel SBB,,23.03.22 04:40
17313,Liestal,23.03.22 04:55,23.03.22 04:56
17314,Sissach,23.03.22 05:02,23.03.22 05:03
17314,Lausen,23.03.22 05:07,23.03.22 05:07
17314,Pratteln,23.03.22 05:17,23.03.22 05:17
17314,Courtételle,23.03.22 06:23,23.03.22 06:24
17314,Porrentruy,23.03.22 06:50,
17314,Liestal,23.03.22 05:11,23.03.22 05:11
17314,Frenkendorf-Füllinsdorf,23.03.22 05:13,23.03.22 05:13
17314,Muttenz,23.03.22 05:20,23.03.22 05:20
17314,Basel Dreispitz,23.03.22 05:40,23.03.22 05:40
17314,Laufen,23.03.22 06:02,23.03.22 06:03
17314,Courfaivre,23.03.22 06:26,23.03.22 06:26
17314,Tecknau,23.03.22 04:55,23.03.22 04:55
17314,Gelterkinden,23.03.22 04:59,23.03.22 04:59
17314,Itingen,23.03.22 05:05,23.03.22 05:05
17314,Glovelier,23.03.22 06:33,23.03.22 06:33
17314,St-Ursanne,23.03.22 06:37,23.03.22 06:37
17314,Münchenstein,23.03.22 05:42,23.03.22 05:42
17314,Dornach-Arlesheim,23.03.22 05:45,23.03.22 05:45
17314,Aesch BL,23.03.22 05:48,23.03.22 05:49
17314,Duggingen,23.03.22 05:51,23.03.22 05:51
17314,Grellingen,23.03.22 05:54,23.03.22 05:54
17314,Delémont,23.03.22 06:17,23.03.22 06:21
17314,Bassecourt,23.03.22 06:29,23.03.22 06:30
17314,Olten,,23.03.22 04:48
17314,Basel SBB,23.03.22 05:27,23.03.22 05:37
17314,Zwingen,23.03.22 05:59,23.03.22 05:59
17314,Courgenay,23.03.22 06:43,23.03.22 06:44
17315,Delémont,,23.03.22 04:34
17315,Muttenz,23.03.22 05:37,23.03.22 05:37
17315,Pratteln,23.03.22 05:41,23.03.22 05:41
17315,Itingen,23.03.22 05:52,23.03.22 05:52
17315,Grellingen,23.03.22 04:55,23.03.22 04:56
17315,Duggingen,23.03.22 04:58,23.03.22 04:58
17315,Münchenstein,23.03.22 05:06,23.03.22 05:06
17315,Basel SBB,23.03.22 05:14,23.03.22 05:31
17315,Frenkendorf-Füllinsdorf,23.03.22 05:44,23.03.22 05:44
17315,Gelterkinden,23.03.22 05:59,23.03.22 05:59
17315,Lausen,23.03.22 05:50,23.03.22 05:50
17315,Tecknau,23.03.22 06:02,23.03.22 06:02
17315,Laufen,23.03.22 04:47,23.03.22 04:47
17315,Dornach-Arlesheim,23.03.22 05:03,23.03.22 05:04
17315,Basel Dreispitz,23.03.22 05:09,23.03.22 05:09
17315,Liestal,23.03.22 05:47,23.03.22 05:47
17315,Sissach,23.03.22 05:55,23.03.22 05:56
17315,Zwingen,23.03.22 04:50,23.03.22 04:50
17315,Aesch BL,23.03.22 05:01,23.03.22 05:01
17315,Olten,23.03.22 06:10,
17316,Tecknau,23.03.22 05:24,23.03.22 05:24
17316,Aesch BL,23.03.22 06:17,23.03.22 06:17
17316,Grellingen,23.03.22 06:22,23.03.22 06:22
17316,Gelterkinden,23.03.22 05:27,23.03.22 05:27
17316,Itingen,23.03.22 05:33,23.03.22 05:33
17316,Liestal,23.03.22 05:38,23.03.22 05:38
17316,Basel SBB,23.03.22 05:56,23.03.22 06:06
17316,Basel Dreispitz,23.03.22 06:09,23.03.22 06:09
17316,Zwingen,23.03.22 06:27,23.03.22 06:28
17316,Sissach,23.03.22 05:30,23.03.22 05:31
17316,Lausen,23.03.22 05:35,23.03.22 05:35
17316,Frenkendorf-Füllinsdorf,23.03.22 05:41,23.03.22 05:41
17316,Pratteln,23.03.22 05:45,23.03.22 05:46
17316,Dornach-Arlesheim,23.03.22 06:14,23.03.22 06:14
17316,Olten,,23.03.22 05:17
17316,Muttenz,23.03.22 05:49,23.03.22 05:49
17316,Münchenstein,23.03.22 06:11,23.03.22 06:11
17316,Duggingen,23.03.22 06:19,23.03.22 06:19
17316,Laufen,23.03.22 06:31,
17317,Delémont,,23.03.22 05:10
17317,Duggingen,23.03.22 05:35,23.03.22 05:35
17317,Basel Dreispitz,23.03.22 05:46,23.03.22 05:46
17317,Basel SBB,23.03.22 05:50,23.03.22 06:01
17317,Liestal,23.03.22 06:17,23.03.22 06:17
17317,Itingen,23.03.22 06:22,23.03.22 06:22
17317,Sissach,23.03.22 06:25,23.03.22 06:26
17317,Gelterkinden,23.03.22 06:29,23.03.22 06:29
17317,Zwingen,23.03.22 05:27,23.03.22 05:27
17317,Grellingen,23.03.22 05:33,23.03.22 05:33
17317,Muttenz,23.03.22 06:07,23.03.22 06:07
17317,Lausen,23.03.22 06:20,23.03.22 06:20
17317,Olten,23.03.22 06:40,
17317,Münchenstein,23.03.22 05:43,23.03.22 05:43
17317,Tecknau,23.03.22 06:32,23.03.22 06:32
17317,Laufen,23.03.22 05:23,23.03.22 05:24
17317,Aesch BL,23.03.22 05:37,23.03.22 05:38
17317,Dornach-Arlesheim,23.03.22 05:40,23.03.22 05:40
17317,Pratteln,23.03.22 06:11,23.03.22 06:11
17317,Frenkendorf-Füllinsdorf,23.03.22 06:14,23.03.22 06:14
17318,Sissach,23.03.22 06:02,23.03.22 06:03
17318,Lausen,23.03.22 06:07,23.03.22 06:07
17318,Grellingen,23.03.22 06:54,23.03.22 06:54
17318,Zwingen,23.03.22 06:59,23.03.22 06:59
17318,Laufen,23.03.22 07:02,23.03.22 07:03
17318,Courtételle,23.03.22 07:23,23.03.22 07:24
17318,Bassecourt,23.03.22 07:29,23.03.22 07:30
17318,Glovelier,23.03.22 07:33,23.03.22 07:33
17318,Muttenz,23.03.22 06:20,23.03.22 06:20
17318,Basel SBB,23.03.22 06:27,23.03.22 06:37
17318,Basel Dreispitz,23.03.22 06:40,23.03.22 06:40
17318,Duggingen,23.03.22 06:51,23.03.22 06:51
17318,Courgenay,23.03.22 07:43,23.03.22 07:44
17318,Tecknau,23.03.22 05:55,23.03.22 05:55
17318,Gelterkinden,23.03.22 05:59,23.03.22 05:59
17318,Liestal,23.03.22 06:11,23.03.22 06:11
17318,Münchenstein,23.03.22 06:42,23.03.22 06:42
17318,Aesch BL,23.03.22 06:48,23.03.22 06:49
17318,Delémont,23.03.22 07:17,23.03.22 07:21
17318,Porrentruy,23.03.22 07:50,
17318,Olten,,23.03.22 05:48
17318,Itingen,23.03.22 06:05,23.03.22 06:05
17318,Frenkendorf-Füllinsdorf,23.03.22 06:13,23.03.22 06:13
17318,Courfaivre,23.03.22 07:26,23.03.22 07:26
17318,Pratteln,23.03.22 06:17,23.03.22 06:17
17318,Dornach-Arlesheim,23.03.22 06:45,23.03.22 06:45
17318,St-Ursanne,23.03.22 07:37,23.03.22 07:37
17319,Bassecourt,23.03.22 05:28,23.03.22 05:29
17319,Courfaivre,23.03.22 05:32,23.03.22 05:32
17319,Courtételle,23.03.22 05:35,23.03.22 05:35
17319,Laufen,23.03.22 05:56,23.03.22 05:56
17319,Aesch BL,23.03.22 06:10,23.03.22 06:10
17319,Dornach-Arlesheim,23.03.22 06:12,23.03.22 06:12
17319,Frenkendorf-Füllinsdorf,23.03.22 06:44,23.03.22 06:44
17319,Itingen,23.03.22 06:52,23.03.22 06:52
17319,Tecknau,23.03.22 07:02,23.03.22 07:02
17319,Courgenay,23.03.22 05:12,23.03.22 05:15
17319,Muttenz,23.03.22 06:37,23.03.22 06:37
17319,Olten,23.03.22 07:10,
17319,Grellingen,23.03.22 06:04,23.03.22 06:05
17319,Pratteln,23.03.22 06:41,23.03.22 06:41
17319,Porrentruy,,23.03.22 05:08
17319,St-Ursanne,23.03.22 05:19,23.03.22 05:19
17319,Delémont,23.03.22 05:39,23.03.22 05:43
17319,Zwingen,23.03.22 05:59,23.03.22 05:59
17319,Duggingen,23.03.22 06:07,23.03.22 06:07
17319,Basel Dreispitz,23.03.22 06:18,23.03.22 06:18
17319,Sissach,23.03.22 06:55,23.03.22 06:56
17319,Glovelier,23.03.22 05:25,23.03.22 05:25
17319,Münchenstein,23.03.22 06:15,23.03.22 06:15
17319,Basel SBB,23.03.22 06:23,23.03.22 06:31
17319,Liestal,23.03.22 06:47,23.03.22 06:47
17319,Lausen,23.03.22 06:50,23.03.22 06:50
17319,Gelterkinden,23.03.22 06:59,23.03.22 06:59
17320,Frenkendorf-Füllinsdorf,23.03.22 06:41,23.03.22 06:41
17320,Pratteln,23.03.22 06:45,23.03.22 06:46
17320,Basel Dreispitz,23.03.22 07:09,23.03.22 07:09
17320,Duggingen,23.03.22 07:19,23.03.22 07:19
17320,Grellingen,23.03.22 07:22,23.03.22 07:22
17320,Zwingen,23.03.22 07:27,23.03.22 07:28
17320,Gelterkinden,23.03.22 06:27,23.03.22 06:27
17320,Itingen,23.03.22 06:33,23.03.22 06:33
17320,Olten,,23.03.22 06:17
17320,Tecknau,23.03.22 06:24,23.03.22 06:24
17320,Liestal,23.03.22 06:38,23.03.22 06:38
17320,Münchenstein,23.03.22 07:11,23.03.22 07:11
17320,Aesch BL,23.03.22 07:17,23.03.22 07:17
17320,Laufen,23.03.22 07:31,
17320,Sissach,23.03.22 06:30,23.03.22 06:31
17320,Dornach-Arlesheim,23.03.22 07:14,23.03.22 07:14
17320,Lausen,23.03.22 06:35,23.03.22 06:35
17320,Muttenz,23.03.22 06:49,23.03.22 06:49
17320,Basel SBB,23.03.22 06:56,23.03.22 07:06
17321,Dornach-Arlesheim,23.03.22 06:40,23.03.22 06:40
17321,Basel Dreispitz,23.03.22 06:46,23.03.22 06:46
17321,Pratteln,23.03.22 07:11,23.03.22 07:11
17321,Liestal,23.03.22 07:17,23.03.22 07:17
17321,Itingen,23.03.22 07:22,23.03.22 07:22
17321,Gelterkinden,23.03.22 07:29,23.03.22 07:29
17321,Zwingen,23.03.22 06:27,23.03.22 06:27
17321,Sissach,23.03.22 07:25,23.03.22 07:26
17321,Grellingen,23.03.22 06:33,23.03.22 06:33
17321,Münchenstein,23.03.22 06:43,23.03.22 06:43
17321,Laufen,23.03.22 06:15,23.03.22 06:24
17321,Duggingen,23.03.22 06:35,23.03.22 06:35
17321,Basel SBB,23.03.22 06:50,23.03.22 07:01
17321,Olten,23.03.22 07:40,
17321,Delémont,,23.03.22 05:59
17321,Aesch BL,23.03.22 06:37,23.03.22 06:38
17321,Muttenz,23.03.22 07:07,23.03.22 07:07
17321,Frenkendorf-Füllinsdorf,23.03.22 07:14,23.03.22 07:14
17321,Lausen,23.03.22 07:20,23.03.22 07:20
17321,Tecknau,23.03.22 07:32,23.03.22 07:32
17322,Olten,,23.03.22 06:48
17322,Sissach,23.03.22 07:02,23.03.22 07:03
17322,Itingen,23.03.22 07:05,23.03.22 07:05
17322,Aesch BL,23.03.22 07:48,23.03.22 07:49
17322,Laufen,23.03.22 08:02,23.03.22 08:03
17322,Delémont,23.03.22 08:17,23.03.22 08:21
17322,Glovelier,23.03.22 08:33,23.03.22 08:33
17322,St-Ursanne,23.03.22 08:37,23.03.22 08:37
17322,Lausen,23.03.22 07:07,23.03.22 07:07
17322,Basel Dreispitz,23.03.22 07:40,23.03.22 07:40
17322,Basel SBB,23.03.22 07:27,23.03.22 07:37
17322,Münchenstein,23.03.22 07:42,23.03.22 07:42
17322,Courtételle,23.03.22 08:23,23.03.22 08:24
17322,Porrentruy,23.03.22 08:50,
17322,Tecknau,23.03.22 06:55,23.03.22 06:55
17322,Gelterkinden,23.03.22 06:59,23.03.22 06:59
17322,Frenkendorf-Füllinsdorf,23.03.22 07:13,23.03.22 07:13
17322,Pratteln,23.03.22 07:17,23.03.22 07:17
17322,Dornach-Arlesheim,23.03.22 07:45,23.03.22 07:45
17322,Grellingen,23.03.22 07:54,23.03.22 07:54
17322,Zwingen,23.03.22 07:59,23.03.22 07:59
17322,Bassecourt,23.03.22 08:29,23.03.22 08:30
17322,Courgenay,23.03.22 08:43,23.03.22 08:44
17322,Liestal,23.03.22 07:11,23.03.22 07:11
17322,Muttenz,23.03.22 07:20,23.03.22 07:20
17322,Duggingen,23.03.22 07:51,23.03.22 07:51
17322,Courfaivre,23.03.22 08:26,23.03.22 08:26
17323,Porrentruy,,23.03.22 06:10
17323,Bassecourt,23.03.22 06:28,23.03.22 06:29
17323,Laufen,23.03.22 06:56,23.03.22 06:56
17323,Duggingen,23.03.22 07:07,23.03.22 07:07
17323,Münchenstein,23.03.22 07:15,23.03.22 07:15
17323,Lausen,23.03.22 07:50,23.03.22 07:50
17323,Gelterkinden,23.03.22 07:59,23.03.22 07:59
17323,Basel Dreispitz,23.03.22 07:18,23.03.22 07:18
17323,Muttenz,23.03.22 07:37,23.03.22 07:37
17323,Pratteln,23.03.22 07:41,23.03.22 07:41
17323,Tecknau,23.03.22 08:02,23.03.22 08:02
17323,Courgenay,23.03.22 06:14,23.03.22 06:15
17323,Courfaivre,23.03.22 06:32,23.03.22 06:32
17323,Basel SBB,23.03.22 07:23,23.03.22 07:31
17323,St-Ursanne,23.03.22 06:19,23.03.22 06:19
17323,Glovelier,23.03.22 06:25,23.03.22 06:25
17323,Delémont,23.03.22 06:39,23.03.22 06:43
17323,Aesch BL,23.03.22 07:10,23.03.22 07:10
17323,Liestal,23.03.22 07:47,23.03.22 07:47
17323,Courtételle,23.03.22 06:35,23.03.22 06:35
17323,Zwingen,23.03.22 06:59,23.03.22 06:59
17323,Grellingen,23.03.22 07:04,23.03.22 07:05
17323,Dornach-Arlesheim,23.03.22 07:12,23.03.22 07:12
17323,Frenkendorf-Füllinsdorf,23.03.22 07:44,23.03.22 07:44
17323,Itingen,23.03.22 07:52,23.03.22 07:52
17323,Sissach,23.03.22 07:55,23.03.22 07:56
17323,Olten,23.03.22 08:10,
17324,Tecknau,23.03.22 07:24,23.03.22 07:24
17324,Muttenz,23.03.22 07:49,23.03.22 07:49
17324,Münchenstein,23.03.22 08:11,23.03.22 08:11
17324,Dornach-Arlesheim,23.03.22 08:14,23.03.22 08:14
17324,Laufen,23.03.22 08:31,
17324,Sissach,23.03.22 07:30,23.03.22 07:31
17324,Liestal,23.03.22 07:38,23.03.22 07:38
17324,Basel Dreispitz,23.03.22 08:09,23.03.22 08:09
17324,Aesch BL,23.03.22 08:17,23.03.22 08:17
17324,Itingen,23.03.22 07:33,23.03.22 07:33
17324,Lausen,23.03.22 07:35,23.03.22 07:35
17324,Frenkendorf-Füllinsdorf,23.03.22 07:41,23.03.22 07:41
17324,Duggingen,23.03.22 08:19,23.03.22 08:19
17324,Gelterkinden,23.03.22 07:27,23.03.22 07:27
17324,Pratteln,23.03.22 07:45,23.03.22 07:46
17324,Basel SBB,23.03.22 07:56,23.03.22 08:06
17324,Zwingen,23.03.22 08:27,23.03.22 08:28
17324,Olten,,23.03.22 07:17
17324,Grellingen,23.03.22 08:22,23.03.22 08:22
17325,Grellingen,23.03.22 07:33,23.03.22 07:33
17325,Lausen,23.03.22 08:20,23.03.22 08:20
17325,Zwingen,23.03.22 07:27,23.03.22 07:27
17325,Pratteln,23.03.22 08:11,23.03.22 08:11
17325,Frenkendorf-Füllinsdorf,23.03.22 08:14,23.03.22 08:14
17325,Liestal,23.03.22 08:17,23.03.22 08:17
17325,Olten,23.03.22 08:40,
17325,Duggingen,23.03.22 07:35,23.03.22 07:35
17325,Aesch BL,23.03.22 07:37,23.03.22 07:38
17325,Münchenstein,23.03.22 07:43,23.03.22 07:43
17325,Sissach,23.03.22 08:25,23.03.22 08:26
17325,Gelterkinden,23.03.22 08:29,23.03.22 08:29
17325,Basel Dreispitz,23.03.22 07:46,23.03.22 07:46
17325,Basel SBB,23.03.22 07:50,23.03.22 08:01
17325,Itingen,23.03.22 08:22,23.03.22 08:22
17325,Tecknau,23.03.22 08:32,23.03.22 08:32
17325,Laufen,,23.03.22 07:24
17325,Dornach-Arlesheim,23.03.22 07:40,23.03.22 07:40
17325,Muttenz,23.03.22 08:07,23.03.22 08:07
17326,Tecknau,23.03.22 07:55,23.03.22 07:55
17326,Muttenz,23.03.22 08:20,23.03.22 08:20
17326,Basel SBB,23.03.22 08:27,23.03.22 08:37
17326,Münchenstein,23.03.22 08:42,23.03.22 08:42
17326,Aesch BL,23.03.22 08:48,23.03.22 08:49
17326,Delémont,23.03.22 09:17,23.03.22 09:21
17326,Courtételle,23.03.22 09:23,23.03.22 09:24
17326,Courfaivre,23.03.22 09:26,23.03.22 09:26
17326,Porrentruy,23.03.22 09:50,
17326,Olten,,23.03.22 07:48
17326,Gelterkinden,23.03.22 07:59,23.03.22 07:59
17326,Sissach,23.03.22 08:02,23.03.22 08:03
17326,Lausen,23.03.22 08:07,23.03.22 08:07
17326,Grellingen,23.03.22 08:54,23.03.22 08:54
17326,Bassecourt,23.03.22 09:29,23.03.22 09:30
17326,Itingen,23.03.22 08:05,23.03.22 08:05
17326,Frenkendorf-Füllinsdorf,23.03.22 08:13,23.03.22 08:13
17326,Glovelier,23.03.22 09:33,23.03.22 09:33
17326,Basel Dreispitz,23.03.22 08:40,23.03.22 08:40
17326,Dornach-Arlesheim,23.03.22 08:45,23.03.22 08:45
17326,Duggingen,23.03.22 08:51,23.03.22 08:51
17326,Zwingen,23.03.22 08:59,23.03.22 08:59
17326,Laufen,23.03.22 09:02,23.03.22 09:03
17326,St-Ursanne,23.03.22 09:37,23.03.22 09:37
17326,Liestal,23.03.22 08:11,23.03.22 08:11
17326,Pratteln,23.03.22 08:17,23.03.22 08:17
17326,Courgenay,23.03.22 09:43,23.03.22 09:44
17327,Aesch BL,23.03.22 08:10,23.03.22 08:10
17327,Gelterkinden,23.03.22 08:59,23.03.22 08:59
17327,Olten,23.03.22 09:10,
17327,Bassecourt,23.03.22 07:28,23.03.22 07:29
17327,Zwingen,23.03.22 07:59,23.03.22 07:59
17327,Münchenstein,23.03.22 08:15,23.03.22 08:15
17327,Muttenz,23.03.22 08:37,23.03.22 08:37
17327,Lausen,23.03.22 08:50,23.03.22 08:50
17327,Sissach,23.03.22 08:55,23.03.22 08:56
17327,Courgenay,23.03.22 07:14,23.03.22 07:15
17327,Courtételle,23.03.22 07:35,23.03.22 07:35
17327,Grellingen,23.03.22 08:04,23.03.22 08:05
17327,Liestal,23.03.22 08:47,23.03.22 08:47
17327,Tecknau,23.03.22 09:02,23.03.22 09:02
17327,St-Ursanne,23.03.22 07:19,23.03.22 07:19
17327,Delémont,23.03.22 07:39,23.03.22 07:43
17327,Laufen,23.03.22 07:56,23.03.22 07:56
17327,Duggingen,23.03.22 08:07,23.03.22 08:07
17327,Basel SBB,23.03.22 08:23,23.03.22 08:31
17327,Pratteln,23.03.22 08:41,23.03.22 08:41
17327,Itingen,23.03.22 08:52,23.03.22 08:52
17327,Porrentruy,,23.03.22 07:10
17327,Glovelier,23.03.22 07:25,23.03.22 07:25
17327,Courfaivre,23.03.22 07:32,23.03.22 07:32
17327,Dornach-Arlesheim,23.03.22 08:12,23.03.22 08:12
17327,Basel Dreispitz,23.03.22 08:18,23.03.22 08:18
17327,Frenkendorf-Füllinsdorf,23.03.22 08:44,23.03.22 08:44
17328,Lausen,23.03.22 08:35,23.03.22 08:35
17328,Muttenz,23.03.22 08:49,23.03.22 08:49
17328,Grellingen,23.03.22 09:22,23.03.22 09:22
17328,Laufen,23.03.22 09:31,
17328,Olten,,23.03.22 08:17
17328,Gelterkinden,23.03.22 08:27,23.03.22 08:27
17328,Liestal,23.03.22 08:38,23.03.22 08:38
